member_id,member,state_district,ticker,instrument,direction,opened_at,closed_or_marked_at,status,holding_days,holding_return_pct,spy_return_pct,excess_return_pct,return_90d_pct,excess_90d_pct,filing_id,source_url
greg-gianforte,Greg Gianforte,MT00,WST,Stock,Long,2018-09-25,2026-09-14,Residual · latest mark,2911,196.8,194.2,2.6,-24,-5.1,20010364,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010364.pdf
josh-gottheimer,Josh Gottheimer,NJ05,LHCG,Stock,Long,2018-09-25,2022-06-21,No price match,,,,,,,20010456,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010456.pdf
james-langevin,James R. Langevin,RI02,FB,Call,Long,2018-09-25,2018-10-31,No price match,,,,,,,20010492,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010492.pdf
james-langevin,James R. Langevin,RI02,FB,Call,Long,2020-01-17,2020-02-13,No price match,,,,,,,20014978,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014978.pdf
james-langevin,James R. Langevin,RI02,FB,Call,Long,2021-03-23,2021-04-29,No price match,,,,,,,20018522,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018522.pdf
james-langevin,James R. Langevin,RI02,FB,Call,Long,2022-01-26,2022-02-01,No price match,,,,,,,20020391,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020391.pdf
james-langevin,James R. Langevin,RI02,FB,Call,Long,2022-04-27,2022-05-20,No price match,,,,,,,20020955,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020955.pdf
james-langevin,James R. Langevin,RI02,FB,Call,Long,2022-06-01,2022-06-08,No price match,,,,,,,20021338,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021338.pdf
john-rutherford,John Rutherford,FL04,KMI,Stock,Long,2018-09-25,2022-03-16,Closed,1268,19,58.5,-39.5,-16.7,2.2,20010395,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010395.pdf
cheri-bustos,Cheri Bustos,IL17,BRK-B,Stock,Long,2018-09-27,2020-04-06,Closed,557,-14.5,-6.1,-8.4,-8.8,6,20010473,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010473.pdf
thomas-macarthur,Thomas MacArthur,NJ03,REPYY,Stock,Long,2018-09-27,2018-12-10,Closed,74,-18,-9.2,-8.8,-20,-5.2,20010412,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010412.pdf
pete-sessions,Pete Sessions,TX32,MPC,Stock,Long,2018-09-28,2026-09-14,Open · latest mark,2908,532.6,194.3,338.4,-25.6,-11.4,20009866,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009866.pdf
katherine-clark,Katherine M. Clark,MA05,AMCX,Stock,Long,2018-10-01,2020-04-03,Closed,550,-68.8,-12.3,-56.5,-17.1,-2.5,20010697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010697.pdf
katherine-clark,Katherine M. Clark,MA05,INTC,Stock,Long,2018-10-01,2019-01-25,Closed,116,1.9,-8.4,10.3,1.3,15.9,20010697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010697.pdf
katherine-clark,Katherine M. Clark,MA05,INTC,Stock,Long,2020-11-05,2021-09-16,Closed,315,22.3,29.1,-6.8,26.3,16.8,20017924,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf
thomas-suozzi,Thomas Suozzi,NY03,IP,Stock,Long,2018-10-01,2019-05-02,Closed,213,-5.2,0.8,-6.1,-19.5,-4.9,20021165,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021165.pdf
thomas-suozzi,Thomas Suozzi,NY03,IP,Stock,Long,2019-11-15,2020-07-10,Closed,238,-22.2,3.4,-25.6,-4.8,-13.5,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
thomas-suozzi,Thomas Suozzi,NY03,IP,Stock,Long,2021-03-04,2021-06-04,Closed,92,25.2,12.6,12.7,22.5,10.5,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
thomas-suozzi,Thomas Suozzi,NY03,MLM,Stock,Long,2018-10-01,2018-11-07,Closed,37,2.9,-3.7,6.6,-8.6,6,20021165,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021165.pdf
thomas-suozzi,Thomas Suozzi,NY03,WY,Stock,Long,2018-10-01,2019-05-08,Closed,219,-17.5,-0.4,-17,-30.6,-16,20021165,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021165.pdf
thomas-suozzi,Thomas Suozzi,NY03,WY,Stock,Long,2021-03-02,2021-06-04,Closed,94,7.6,9.7,-2.1,12.9,3.9,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
thomas-rooney,Thomas J. Rooney,FL17,FTAI,Stock,Long,2018-10-02,2026-09-14,Open · latest mark,2904,1579.5,193.4,1386.1,-19.2,-5.4,20010632,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010632.pdf
thomas-suozzi,Thomas Suozzi,NY03,CCK,Stock,Long,2018-10-02,2019-09-24,Closed,357,32,3.5,28.5,-14.8,-1,20021165,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021165.pdf
thomas-suozzi,Thomas Suozzi,NY03,WGO,Stock,Long,2018-10-02,2026-09-14,Residual · latest mark,2904,5.4,193.4,-188,-23.7,-9.9,20021165,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021165.pdf
greg-gianforte,Greg Gianforte,MT00,WB,Stock,Long,2018-10-03,2026-09-14,Open · latest mark,2903,-86.6,193.3,-279.9,-15.8,-1.9,20010364,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010364.pdf
thomas-macarthur,Thomas MacArthur,NJ03,VB,Stock,Long,2018-10-03,2026-09-14,Open · latest mark,2903,104,193.3,-89.3,-17.4,-3.5,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
bob-gibbs,Bob Gibbs,OH07,BA,Stock,Long,2018-10-04,2026-09-14,Residual · latest mark,2902,-44.3,195.6,-239.8,-16.6,-3.5,20010414,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010414.pdf
bob-gibbs,Bob Gibbs,OH07,UNP,Stock,Long,2018-10-04,2026-09-14,Open · latest mark,2902,106.6,195.6,-89,-15.8,-2.7,20010414,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010414.pdf
lamar-smith,Lamar Smith,TX21,WTW,Stock,Long,2018-10-04,2026-09-14,Open · latest mark,2902,152,195.6,-43.6,5.3,18.4,20010626,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010626.pdf
thomas-macarthur,Thomas MacArthur,NJ03,SITE,Stock,Long,2018-10-08,2026-09-14,Residual · latest mark,2898,26.3,197.2,-170.9,-23,-11.2,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
lamar-smith,Lamar Smith,TX21,CCJ,Stock,Long,2018-10-08,2026-09-14,Open · latest mark,2898,697.9,197.2,500.7,-3.4,8.4,20010626,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010626.pdf
thomas-macarthur,Thomas MacArthur,NJ03,JPM,Stock,Long,2018-10-09,2018-12-26,Closed,78,-16.2,-13.8,-2.4,-11.3,-0.3,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
thomas-macarthur,Thomas MacArthur,NJ03,NRBAY,Stock,Long,2018-10-10,2018-10-17,No price match,,,,,,,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
thomas-macarthur,Thomas MacArthur,NJ03,WMB,Stock,Long,2018-10-10,2026-09-14,Open · latest mark,2896,304.4,207.4,97,-7.3,-0.1,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
josh-gottheimer,Josh Gottheimer,NJ05,NSC,Stock,Long,2018-10-29,2026-09-14,Residual · latest mark,2877,133.2,224.2,-91,3,1.7,20010633,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010633.pdf
lamar-smith,Lamar Smith,TX21,CPRT,Stock,Long,2018-10-11,2026-09-14,Open · latest mark,2895,158.8,214.3,-55.6,2.5,7.2,20010626,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010626.pdf
brenda-lawrence,Brenda Lulenar Lawrence,MI14,AMZN,Stock,Long,2018-10-11,2026-09-14,Open · latest mark,2895,194.9,214.3,-19.4,-3.5,1.2,20007477,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20007477.pdf
greg-gianforte,Greg Gianforte,MT00,OMI,Stock,Long,2018-12-21,2026-09-15,No price match,,,,,,,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
josh-gottheimer,Josh Gottheimer,NJ05,VEEV,Stock,Long,2018-10-17,2021-03-04,Closed,869,168.1,40.2,127.9,6.1,12.8,20010633,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010633.pdf
thomas-macarthur,Thomas MacArthur,NJ03,ACSAY,Stock,Long,2018-10-17,2026-09-14,Open · latest mark,2889,234.3,205,29.3,1.1,7.7,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
thomas-macarthur,Thomas MacArthur,NJ03,MT,Stock,Long,2018-10-17,2018-12-10,Closed,54,-25.5,-5.8,-19.7,-24.1,-17.5,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
thomas-macarthur,Thomas MacArthur,NJ03,BAESY,Stock,Long,2018-10-17,2018-12-10,Closed,54,-21.9,-5.8,-16.1,-10.1,-3.5,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
thomas-macarthur,Thomas MacArthur,NJ03,RDS-A,Stock,Long,2018-10-17,2026-09-15,No price match,,,,,,,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
thomas-macarthur,Thomas MacArthur,NJ03,SNN,Stock,Long,2018-10-17,2026-09-14,Open · latest mark,2889,0.4,205,-204.6,10.7,17.3,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
thomas-macarthur,Thomas MacArthur,NJ03,TRYIY,Stock,Long,2018-10-17,2026-09-14,Residual · latest mark,2889,11.7,205,-193.4,0.1,6.8,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
david-trott,David A. Trott,MI11,ET,Stock,Long,2018-11-01,2026-09-14,Open · latest mark,2874,170.7,212.8,-42.1,-5.5,-3.9,20010798,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010798.pdf
greg-gianforte,Greg Gianforte,MT00,AQUA,Stock,Long,2018-10-22,2018-11-19,No price match,,,,,,,20010552,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010552.pdf
greg-gianforte,Greg Gianforte,MT00,AQUA,Stock,Long,2019-01-23,2026-09-15,No price match,,,,,,,20011157,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011157.pdf
greg-gianforte,Greg Gianforte,MT00,LABL,Stock,Long,2018-10-22,2026-09-15,No price match,,,,,,,20010552,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010552.pdf
josh-gottheimer,Josh Gottheimer,NJ05,MS,Stock,Long,2019-11-01,2024-02-01,Closed,1553,110.1,71,39.1,14.5,6.9,20012702,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012702.pdf
susan-davis,Susan A. Davis,CA53,EA,Stock,Long,2018-10-24,2019-03-08,No price match,,,,,,,20010664,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010664.pdf
john-rutherford,John Rutherford,FL04,PEP,Stock,Long,2018-10-24,2022-03-16,Closed,1239,56.4,73.7,-17.3,-1.9,-1.6,20010564,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010564.pdf
greg-gianforte,Greg Gianforte,MT00,GWRE,Stock,Long,2018-10-26,2018-11-21,Closed,26,-0.3,-0.1,-0.2,0.5,0.6,20010552,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010552.pdf
greg-gianforte,Greg Gianforte,MT00,GWRE,Stock,Long,2018-12-24,2026-09-14,Open · latest mark,2821,105.2,263,-157.7,25.5,5.8,20011087,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011087.pdf
josh-gottheimer,Josh Gottheimer,NJ05,SCHW,Stock,Long,2019-09-12,2026-09-14,Residual · latest mark,2559,174.6,179.7,-5.1,15.6,10.8,20012430,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012430.pdf
thomas-macarthur,Thomas MacArthur,NJ03,MRAAY,Stock,Long,2018-10-26,2026-09-14,Open · latest mark,2880,204.5,222.4,-18,-7.1,-7,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
greg-gianforte,Greg Gianforte,MT00,KMTUY,Stock,Long,2018-10-29,2019-09-10,Closed,316,-6.5,14.7,-21.2,8.1,6.8,20010671,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010671.pdf
greg-gianforte,Greg Gianforte,MT00,KMTUY,Stock,Long,2019-10-11,2026-09-14,Open · latest mark,2530,111.5,183.1,-71.6,3.8,-7,20012677,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012677.pdf
greg-gianforte,Greg Gianforte,MT00,WPP,Stock,Long,2018-12-21,2026-09-14,Residual · latest mark,2824,-27.6,253.4,-281,3.9,-14.9,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
justin-amash,Justin Amash,MI03,AMZN,Stock,Long,2018-11-01,2026-09-14,Open · latest mark,2874,204.5,212.8,-8.3,0.3,1.9,20010646,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010646.pdf
greg-gianforte,Greg Gianforte,MT00,PRAA,Stock,Long,2018-12-24,2026-09-14,Open · latest mark,2821,-15,263,-278,13.6,-6.1,20011087,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011087.pdf
lamar-smith,Lamar Smith,TX21,LXFR,Stock,Long,2018-11-01,2026-09-14,Open · latest mark,2874,-11.5,212.8,-224.3,-21.7,-20.1,20010774,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010774.pdf
zoe-lofgren,Zoe Lofgren,CA19,CMA,Stock,Long,2018-11-02,2019-09-11,No price match,,,,,,,20010843,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010843.pdf
greg-gianforte,Greg Gianforte,MT00,VSAT,Stock,Long,2018-11-05,2018-12-21,Closed,46,-15.3,-11.4,-3.9,-9.2,-8.5,20010671,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010671.pdf
greg-gianforte,Greg Gianforte,MT00,VSAT,Stock,Long,2019-01-23,2026-09-14,Residual · latest mark,2791,16.9,222.9,-206,44.5,32.8,20011157,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011157.pdf
thomas-rooney,Thomas J. Rooney,FL17,NRZ,Stock,Long,2018-11-05,2026-09-15,No price match,,,,,,,20010764,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010764.pdf
josh-gottheimer,Josh Gottheimer,NJ05,KMTUY,Stock,Long,2018-11-06,2026-09-14,Residual · latest mark,2869,72.1,211,-138.8,-10.9,-10.3,20010807,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010807.pdf
alan-lowenthal,Alan S. Lowenthal,CA47,BLK,Stock,Long,2018-11-07,2018-11-14,Closed,7,-5.4,-3.8,-1.5,-0.9,1.3,20010692,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010692.pdf
thomas-macarthur,Thomas MacArthur,NJ03,SAP,Stock,Long,2018-11-07,2018-12-10,Closed,33,-6.9,-6,-0.9,-2.9,-0.7,20010583,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010583.pdf
debbie-dingell,Debbie Dingell,MI12,WPX,Stock,Long,2018-11-08,2019-11-01,No price match,,,,,,,20010662,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010662.pdf
greg-gianforte,Greg Gianforte,MT00,ATASY,Stock,Long,2020-11-13,2026-09-15,No price match,,,,,,,20017780,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf
greg-gianforte,Greg Gianforte,MT00,ATLKY,Stock,Long,2019-04-24,2026-09-14,Residual · latest mark,2700,208.5,189.8,18.8,5.3,2.2,20011701,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011701.pdf
greg-gianforte,Greg Gianforte,MT00,CMWAY,Stock,Long,2018-12-21,2026-09-14,Open · latest mark,2824,211.2,253.4,-42.2,9.3,-9.5,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,CXW,Stock,Long,2019-01-23,2019-09-10,Closed,230,-2.1,14.2,-16.3,9.8,-1.9,20011157,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011157.pdf
greg-gianforte,Greg Gianforte,MT00,CXW,Stock,Long,2019-10-11,2020-06-29,Closed,262,-34.7,4.3,-39,2.7,-8,20012677,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012677.pdf
greg-gianforte,Greg Gianforte,MT00,CS,Stock,Long,2020-03-18,2026-09-15,No price match,,,,,,,20016366,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf
greg-gianforte,Greg Gianforte,MT00,F,Stock,Long,2018-12-21,2026-09-14,Open · latest mark,2824,154.6,253.4,-98.7,9.8,-9,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,GE,Stock,Long,2018-12-21,2026-09-14,Open · latest mark,2824,859.3,253.4,605.9,49.5,30.7,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,HAYN,Stock,Long,2019-01-23,2020-04-07,No price match,,,,,,,20011157,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011157.pdf
greg-gianforte,Greg Gianforte,MT00,INGIY,Stock,Long,2018-12-21,2026-09-15,No price match,,,,,,,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,JHX,Stock,Long,2020-03-18,2026-09-14,Open · latest mark,2371,169.4,247.8,-78.5,70.8,39.6,20016366,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf
greg-gianforte,Greg Gianforte,MT00,JAPAY,Stock,Long,2020-11-13,2026-09-14,Open · latest mark,2131,124.9,129.8,-4.9,-7.4,-17,20017780,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf
greg-gianforte,Greg Gianforte,MT00,KGFHY,Stock,Long,2018-12-21,2019-09-11,Closed,264,-1,25.9,-26.9,14.1,-4.7,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,KGFHY,Stock,Long,2020-03-18,2026-09-14,Open · latest mark,2371,254.7,247.8,6.9,76.3,45.1,20016366,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf
greg-gianforte,Greg Gianforte,MT00,VAC,Stock,Long,2019-01-23,2026-09-14,Residual · latest mark,2791,50.6,222.9,-172.3,33.4,21.7,20011157,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011157.pdf
greg-gianforte,Greg Gianforte,MT00,MTSC,Stock,Long,2019-01-23,2020-04-06,No price match,,,,,,,20011157,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011157.pdf
greg-gianforte,Greg Gianforte,MT00,NMR,Stock,Long,2018-12-21,2026-09-14,Open · latest mark,2824,226.7,253.4,-26.7,3.3,-15.5,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,REPYY,Stock,Long,2020-03-18,2026-09-14,Residual · latest mark,2371,652.8,247.8,405,55.6,24.5,20016366,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf
greg-gianforte,Greg Gianforte,MT00,SIR,Stock,Long,2018-12-21,2026-09-14,Open · latest mark,2824,8.8,253.4,-244.5,41.2,22.4,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,SNH,Stock,Long,2018-12-21,2019-09-11,No price match,,,,,,,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,SKFRY,Stock,Long,2020-11-13,2026-09-14,Open · latest mark,2131,38.3,129.8,-91.5,11.8,2.3,20017780,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf
greg-gianforte,Greg Gianforte,MT00,FUJHY,Stock,Long,2018-12-21,2026-09-15,Open · latest mark,2825,-15.4,253.4,-268.7,15.5,-3.3,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,SVNLY,Stock,Long,2018-12-21,2019-09-11,Closed,264,-4.1,25.9,-30,7.4,-11.4,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,TGNA,Stock,Long,2019-01-23,2026-09-15,No price match,,,,,,,20011157,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011157.pdf
greg-gianforte,Greg Gianforte,MT00,TEF,Stock,Long,2020-03-18,2026-09-15,No price match,,,,,,,20016366,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf
greg-gianforte,Greg Gianforte,MT00,TLSYY,Stock,Long,2018-12-21,2026-09-15,No price match,,,,,,,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,KHC,Stock,Long,2018-12-21,2019-09-11,Closed,264,-30.7,25.9,-56.6,-24.7,-43.6,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,VLEEY,Stock,Long,2018-12-21,2026-09-14,Open · latest mark,2824,-25.8,253.4,-279.2,10.4,-8.4,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,WFC,Stock,Long,2018-12-21,2026-09-14,Open · latest mark,2824,142.6,253.4,-110.7,11.5,-7.3,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,AZSEY,Stock,Long,2019-04-09,2026-09-15,No price match,,,,,,,20011546,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011546.pdf
greg-gianforte,Greg Gianforte,MT00,APNHY,Stock,Long,2018-12-21,2026-09-14,Open · latest mark,2824,21.1,253.4,-232.2,-23.2,-42.1,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,FANUY,Stock,Long,2018-12-21,2026-09-14,Open · latest mark,2824,31.5,253.4,-221.8,20.7,1.9,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,IFNNY,Stock,Long,2019-01-04,2026-09-14,Residual · latest mark,2810,239,237,2,13.3,-1,20011124,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011124.pdf
greg-gianforte,Greg Gianforte,MT00,JGCCY,Stock,Long,2018-12-21,2019-05-20,Closed,150,-6.7,18.5,-25.2,0.9,-17.9,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,NVZMY,Stock,Long,2018-12-21,2019-09-10,Closed,263,-0.7,25,-25.7,11,-7.8,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,NVZMY,Stock,Long,2019-10-11,2026-09-14,Residual · latest mark,2530,70.7,183.1,-112.4,8,-2.8,20012677,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012677.pdf
greg-gianforte,Greg Gianforte,MT00,SSL,Stock,Long,2018-12-21,2019-09-10,Closed,263,-32.2,25,-57.2,14.7,-4.2,20011039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011039.pdf
greg-gianforte,Greg Gianforte,MT00,SSL,Stock,Long,2019-10-11,2020-04-15,Closed,187,-82.6,-5.2,-77.3,11.7,0.9,20012677,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012677.pdf
david-price,David E. Price,NC04,CRM,Stock,Long,2018-11-20,2026-09-14,Open · latest mark,2855,118.7,223.9,-105.2,31.8,26.2,20010725,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010725.pdf
greg-gianforte,Greg Gianforte,MT00,AOS,Stock,Long,2018-12-24,2026-09-14,Open · latest mark,2821,58,263,-204.9,23.7,4,20011087,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011087.pdf
greg-gianforte,Greg Gianforte,MT00,AYI,Stock,Long,2018-12-24,2020-04-29,Closed,492,-14.7,28.2,-42.9,12.6,-7.1,20011087,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20011087.pdf
